Type,d,d_grp,fd
D,993,"(992, 993]",1.1137118169553058e-05
D,994,"(993, 994]",5.842788586741226e-05
D,995,"(994, 995]",0.00020007496261030905
D,996,"(995, 996]",5.153454016093866e-06
D,997,"(996, 997]",1.0149233864827645e-05
D,998,"(997, 998]",4.750468574963143e-06
D,999,"(998, 999]",5.5931564559803065e-05
D,1000,"(999, 1000]",2.7505356102099677e-05
D,1001,"(1000, 1001]",1.073944646853573e-05
D,1002,"(1001, 1002]",6.132322698988377e-05
D,1003,"(1002, 1003]",1.8379204418219837e-05
D,1004,"(1003, 1004]",2.7400627262657257e-05
D,1005,"(1004, 1005]",1.206622476659612e-05
D,1006,"(1005, 1006]",4.901443734267197e-06
D,1007,"(1006, 1007]",7.941821588296413e-06
D,1008,"(1007, 1008]",4.116992473008489e-06
D,1009,"(1008, 1009]",7.007489916832781e-06
D,1010,"(1009, 1010]",1.3641899850134561e-05
D,1011,"(1010, 1011]",3.4908628496206696e-05
D,1012,"(1011, 1012]",1.3363847976571941e-05
D,1013,"(1012, 1013]",6.068245202538321e-06
D,1014,"(1013, 1014]",1.58225314735301e-06
D,1015,"(1014, 1015]",2.8623399668666837e-06
D,1016,"(1015, 1016]",3.5553444096995934e-06
D,1017,"(1016, 1017]",5.5465839724031736e-06
D,1018,"(1017, 1018]",4.947265111631064e-06
D,1019,"(1018, 1019]",5.9994713036403015e-06
D,1020,"(1019, 1020]",7.780358641145704e-06
D,1021,"(1020, 1021]",6.308463900114903e-06
D,1022,"(1021, 1022]",2.255748323930576e-06
D,1023,"(1022, 1023]",7.763730346304957e-06
D,1024,"(1023, 1024]",3.767780909581009e-06
D,1025,"(1024, 1025]",1.3976655448673272e-05
D,1026,"(1025, 1026]",0.00010082383810634682
D,1027,"(1026, 1027]",2.889824438012216e-05
D,1028,"(1027, 1028]",4.514833020560071e-05
D,1029,"(1028, 1029]",9.467148259497024e-05
D,1030,"(1029, 1030]",1.4553197431858522e-05
D,1031,"(1030, 1031]",5.8803355249394964e-05
D,1032,"(1031, 1032]",9.30095107213007e-06
D,1033,"(1032, 1033]",1.540960230253484e-05
D,1034,"(1033, 1034]",4.7350411462429204e-05
D,1035,"(1034, 1035]",2.4129009423218078e-05
D,1036,"(1035, 1036]",2.596170496883106e-06
D,1037,"(1036, 1037]",1.0355269834748247e-06
D,1038,"(1037, 1038]",4.237576872143604e-06
D,1039,"(1038, 1039]",1.3137638578219779e-05
D,1040,"(1039, 1040]",2.044851465228501e-06
D,1041,"(1040, 1041]",1.41526903299932e-06
D,1042,"(1041, 1042]",1.0901585950004831e-05
D,1043,"(1042, 1043]",7.647256746668456e-06
D,1044,"(1043, 1044]",6.913000338727178e-06
D,1045,"(1044, 1045]",6.221451345650319e-06
D,1046,"(1045, 1046]",1.23574537803867e-05
D,1047,"(1046, 1047]",1.3408436268749194e-05
D,1048,"(1047, 1048]",3.3754630000235447e-06
D,1049,"(1048, 1049]",6.8855980028956e-06
D,1050,"(1049, 1050]",3.977725960842611e-06
D,1051,"(1050, 1051]",1.103043370009681e-05
D,1052,"(1051, 1052]",2.121551115199838e-05
D,1053,"(1052, 1053]",6.922945408305766e-06
D,1054,"(1053, 1054]",5.084125303764344e-06
D,1055,"(1054, 1055]",4.30838902737208e-06
D,1056,"(1055, 1056]",4.284524767792489e-06
D,1057,"(1056, 1057]",3.3171904710586147e-06
D,1058,"(1057, 1058]",8.698044105661101e-06
D,1059,"(1058, 1059]",3.2656997459126896e-06
D,1060,"(1059, 1060]",2.0589498770558947e-06
D,1061,"(1060, 1061]",4.0689150102119735e-06
D,1062,"(1061, 1062]",3.8477386037012756e-07
D,1063,"(1062, 1063]",2.419451040907353e-06
D,1064,"(1063, 1064]",1.21279857446527e-05
D,1065,"(1064, 1065]",3.4299880882328318e-06
D,1066,"(1065, 1066]",1.7673719519175474e-05
D,1067,"(1066, 1067]",1.1827783219913864e-06
D,1068,"(1067, 1068]",1.7186831120373693e-06
D,1069,"(1068, 1069]",4.3096713680497785e-05
D,1070,"(1069, 1070]",1.918069627087691e-05
D,1071,"(1070, 1071]",6.500331951467844e-06
D,1072,"(1071, 1072]",7.290093725850541e-06
D,1073,"(1072, 1073]",2.312187651813443e-06
D,1074,"(1073, 1074]",1.1732498264902754e-05
D,1075,"(1074, 1075]",3.26195291306109e-05
D,1076,"(1075, 1076]",3.0991084092466614e-05
D,1077,"(1076, 1077]",3.7658140088755474e-05
D,1078,"(1077, 1078]",4.79935038838865e-05
D,1079,"(1078, 1079]",4.61752701200409e-06
D,1080,"(1079, 1080]",2.2718588865254433e-06
D,1081,"(1080, 1081]",1.7277348330736817e-05
D,1082,"(1081, 1082]",1.1164589262750374e-05
D,1083,"(1082, 1083]",6.534832744054434e-05
D,1084,"(1083, 1084]",1.1042622091798558e-05
D,1085,"(1084, 1085]",1.0383431991237653e-05
D,1086,"(1085, 1086]",5.748294347779972e-06
D,1087,"(1086, 1087]",2.621181126915446e-06
D,1088,"(1087, 1088]",3.5402768916506886e-07
D,1089,"(1088, 1089]",1.6736426143766453e-07
D,1090,"(1089, 1090]",3.167129284077492e-06
D,1091,"(1090, 1091]",3.5144047370756404e-06
D,1092,"(1091, 1092]",7.5454458318598245e-06
D,1093,"(1092, 1093]",8.964651589129943e-07
D,1094,"(1093, 1094]",8.434745290613286e-06
D,1095,"(1094, 1095]",1.3978014155582147e-05
D,1096,"(1095, 1096]",1.4812606652177842e-05
D,1097,"(1096, 1097]",2.467756062733814e-06
D,1098,"(1097, 1098]",5.550984078756923e-06
D,1099,"(1098, 1099]",1.002531422741584e-05
D,1100,"(1099, 1100]",4.654988781696679e-06
D,1101,"(1100, 1101]",4.142778481380353e-06
D,1102,"(1101, 1102]",2.895009514905357e-06
D,1103,"(1102, 1103]",5.587832984938343e-06
D,1104,"(1103, 1104]",1.0140996703515074e-05
D,1105,"(1104, 1105]",1.5097604676595924e-05
D,1106,"(1105, 1106]",5.735612723452419e-06
D,1107,"(1106, 1107]",2.3470012677721456e-05
D,1108,"(1107, 1108]",1.111768189415505e-05
D,1109,"(1108, 1109]",2.6208807666102093e-05
D,1110,"(1109, 1110]",2.6687023921656756e-06
D,1111,"(1110, 1111]",6.226685736731851e-07
D,1112,"(1111, 1112]",3.033897714447693e-06
D,1113,"(1112, 1113]",5.174581104748973e-06
D,1114,"(1113, 1114]",6.173617029098791e-06
D,1115,"(1114, 1115]",1.1233468679951786e-05
D,1116,"(1115, 1116]",2.347360591026122e-06
D,1117,"(1116, 1117]",8.869560575590474e-07
D,1118,"(1117, 1118]",3.9096661515384e-06
D,1119,"(1118, 1119]",5.1346770856347164e-06
D,1120,"(1119, 1120]",4.453252566335779e-06
D,1121,"(1120, 1121]",4.939353563507282e-06
D,1122,"(1121, 1122]",8.455888910328943e-07
D,1123,"(1122, 1123]",6.412957381860491e-06
D,1124,"(1123, 1124]",3.8905683014832543e-07
D,1125,"(1124, 1125]",2.1295371565603023e-06
D,1126,"(1125, 1126]",1.3957401853745473e-07
D,1127,"(1126, 1127]",2.2359625376882738e-06
D,1128,"(1127, 1128]",1.6635938351922316e-06
D,1129,"(1128, 1129]",3.396407145053827e-06
D,1130,"(1129, 1130]",1.673567717997072e-05
D,1131,"(1130, 1131]",2.933613654014144e-05
D,1132,"(1131, 1132]",1.8358032030089016e-05
D,1133,"(1132, 1133]",4.228767685633047e-06
D,1134,"(1133, 1134]",7.004409519565111e-05
D,1135,"(1134, 1135]",1.614175372880553e-05
D,1136,"(1135, 1136]",1.291017597246621e-05
D,1137,"(1136, 1137]",2.510934083188975e-06
D,1138,"(1137, 1138]",9.770240822397425e-06
D,1139,"(1138, 1139]",2.5998063634236257e-06
D,1140,"(1139, 1140]",2.094424222194434e-06
D,1141,"(1140, 1141]",4.786604984976987e-06
D,1142,"(1141, 1142]",4.229317716080301e-06
D,1143,"(1142, 1143]",4.968816260368396e-05
D,1144,"(1143, 1144]",7.634285103041854e-06
D,1145,"(1144, 1145]",2.1133780156098243e-06
D,1146,"(1145, 1146]",3.087854727966721e-06
D,1147,"(1146, 1147]",3.790954210154867e-06
D,1148,"(1147, 1148]",1.2936328917982961e-05
D,1149,"(1148, 1149]",1.303306307693254e-05
D,1150,"(1149, 1150]",8.016799716836897e-06
D,1151,"(1150, 1151]",3.997240065494383e-06
D,1152,"(1151, 1152]",8.952995001836962e-06
D,1153,"(1152, 1153]",3.2578687804252543e-05
D,1154,"(1153, 1154]",5.283211692328066e-06
D,1155,"(1154, 1155]",6.8014963227142334e-06
D,1156,"(1155, 1156]",5.054231007687253e-06
D,1157,"(1156, 1157]",1.0636394628406439e-06
D,1158,"(1157, 1158]",2.0484744163211812e-06
D,1159,"(1158, 1159]",1.018582191870274e-06
D,1160,"(1159, 1160]",2.9487435527361117e-06
D,1161,"(1160, 1161]",2.0371714544396725e-06
D,1162,"(1161, 1162]",4.5315595336419015e-06
D,1163,"(1162, 1163]",2.9235890881782522e-06
D,1164,"(1163, 1164]",6.127638448890107e-06
D,1165,"(1164, 1165]",2.8315024548328914e-06
D,1166,"(1165, 1166]",5.450847049981641e-06
D,1167,"(1166, 1167]",2.675309863627077e-06
D,1168,"(1167, 1168]",7.41236504204987e-06
D,1169,"(1168, 1169]",3.752853794109728e-06
D,1170,"(1169, 1170]",1.083612252030069e-05
D,1171,"(1170, 1171]",6.786405162626831e-06
D,1172,"(1171, 1172]",5.214355587704754e-06
D,1173,"(1172, 1173]",1.2750869687114244e-05
D,1174,"(1173, 1174]",3.295577209820668e-05
D,1175,"(1174, 1175]",7.195349341228149e-06
D,1176,"(1175, 1176]",8.662616989726444e-05
D,1177,"(1176, 1177]",5.0032987237001585e-05
D,1178,"(1177, 1178]",8.837622123777479e-06
D,1179,"(1178, 1179]",7.414448085064697e-06
D,1180,"(1179, 1180]",7.825176402120683e-06
D,1181,"(1180, 1181]",5.054357077299219e-06
D,1182,"(1181, 1182]",6.9852632191053315e-06
D,1183,"(1182, 1183]",4.865355857895586e-06
D,1184,"(1183, 1184]",5.040461490349299e-07
D,1185,"(1184, 1185]",7.91388646661212e-07
D,1186,"(1185, 1186]",6.7602129904326415e-06
D,1187,"(1186, 1187]",9.236769826476545e-06
D,1188,"(1187, 1188]",4.932667924249594e-06
D,1189,"(1188, 1189]",2.129176005619945e-06
D,1190,"(1189, 1190]",8.29422062027832e-06
D,1191,"(1190, 1191]",2.0617469332048752e-05
D,1192,"(1191, 1192]",3.956218289570437e-06
D,1193,"(1192, 1193]",5.378027161770454e-06
D,1194,"(1193, 1194]",1.7689049260382863e-06
D,1195,"(1194, 1195]",3.99657902931293e-06
D,1196,"(1195, 1196]",2.9752869856939917e-06
D,1197,"(1196, 1197]",1.0346857829761398e-05
D,1198,"(1197, 1198]",9.614519680579035e-06
D,1199,"(1198, 1199]",1.0572143941533107e-05
D,1200,"(1199, 1200]",6.564145658968479e-06
D,1201,"(1200, 1201]",5.435925389603544e-05
D,1202,"(1201, 1202]",1.2602144038021769e-05
D,1203,"(1202, 1203]",1.9592544342137034e-05
D,1204,"(1203, 1204]",1.1317655645986488e-05
D,1205,"(1204, 1205]",5.518643121607658e-07
D,1206,"(1205, 1206]",6.385842510717878e-06
D,1207,"(1206, 1207]",3.014020643861793e-06
D,1208,"(1207, 1208]",4.126717780214035e-07
D,1209,"(1208, 1209]",2.2360158186548287e-06
D,1210,"(1209, 1210]",2.5937453596012377e-06
D,1211,"(1210, 1211]",5.973634821937823e-06
D,1212,"(1211, 1212]",4.794497316663636e-06
D,1213,"(1212, 1213]",2.248763930587719e-06
D,1214,"(1213, 1214]",4.762833783767791e-06
D,1215,"(1214, 1215]",9.423162915943351e-06
D,1216,"(1215, 1216]",4.564658131330975e-06
D,1217,"(1216, 1217]",2.697585108912306e-05
D,1218,"(1217, 1218]",8.39870293910369e-06
D,1219,"(1218, 1219]",4.3262830762571054e-05
D,1220,"(1219, 1220]",8.228174864205311e-06
D,1221,"(1220, 1221]",8.640270658945087e-06
D,1222,"(1221, 1222]",6.180328750334275e-06
D,1223,"(1222, 1223]",8.991776721374737e-06
D,1224,"(1223, 1224]",1.067906176735064e-05
D,1225,"(1224, 1225]",7.935990503252159e-07
D,1226,"(1225, 1226]",1.1697852127906883e-05
D,1227,"(1226, 1227]",1.1918704158542078e-05
D,1228,"(1227, 1228]",1.7477581183911597e-05
D,1229,"(1228, 1229]",1.5461678316315667e-05
D,1230,"(1229, 1230]",7.108255899118783e-05
D,1231,"(1230, 1231]",8.778328340033186e-06
D,1232,"(1231, 1232]",1.329551061628123e-06
D,1233,"(1232, 1233]",5.577422772395696e-06
D,1234,"(1233, 1234]",7.4517469208237075e-06
D,1235,"(1234, 1235]",1.2253445917633057e-05
D,1236,"(1235, 1236]",1.5123909099294442e-06
D,1237,"(1236, 1237]",2.5549831578004697e-05
D,1238,"(1237, 1238]",1.6225304453995911e-06
D,1239,"(1238, 1239]",2.571039020077333e-06
D,1240,"(1239, 1240]",5.086365346573374e-08
D,1241,"(1240, 1241]",8.343818230963109e-06
D,1242,"(1241, 1242]",2.2715787855364823e-06
D,1243,"(1242, 1243]",5.008716296276281e-08
D,1244,"(1243, 1244]",3.0160498907069485e-05
D,1245,"(1244, 1245]",6.805268959090445e-09
D,1246,"(1245, 1246]",1.2002201543944618e-06
D,1247,"(1246, 1247]",4.189604250833719e-06
D,1248,"(1247, 1248]",1.3763723879142548e-05
D,1249,"(1248, 1249]",4.6685141686204425e-07
D,1250,"(1249, 1250]",2.78350320275962e-08
D,1251,"(1250, 1251]",1.1623686998067436e-06
D,1252,"(1251, 1252]",1.0077049109892666e-06
D,1253,"(1252, 1253]",1.5511475763732384e-06
D,1254,"(1253, 1254]",3.685560922121557e-06
D,1255,"(1254, 1255]",2.283496572147459e-06
D,1256,"(1255, 1256]",1.9096986387383133e-06
D,1257,"(1256, 1257]",1.7318471211447665e-05
D,1258,"(1257, 1258]",2.689977399291255e-06
D,1259,"(1258, 1259]",5.191424475817043e-06
D,1260,"(1259, 1260]",2.5497297589200257e-06
D,1261,"(1260, 1261]",3.356552397389113e-08
D,1262,"(1261, 1262]",3.853672714006984e-06
D,1263,"(1262, 1263]",3.873832287482703e-06
D,1264,"(1263, 1264]",8.295953754739629e-06
D,1265,"(1264, 1265]",4.206559294100702e-06
D,1266,"(1265, 1266]",0.0
D,1267,"(1266, 1267]",0.0
D,1268,"(1267, 1268]",7.803417386019542e-07
D,1269,"(1268, 1269]",0.0
D,1270,"(1269, 1270]",2.2672540712149883e-09
D,1271,"(1270, 1271]",5.179068899338375e-07
D,1272,"(1271, 1272]",6.10741287838089e-08
D,1273,"(1272, 1273]",0.0
D,1274,"(1273, 1274]",2.247618580748961e-06
D,1275,"(1274, 1275]",6.646860604703051e-07
D,1276,"(1275, 1276]",3.5450827536971655e-06
D,1277,"(1276, 1277]",1.1196858651392307e-06
D,1278,"(1277, 1278]",1.7781276225974566e-06
D,1279,"(1278, 1279]",8.324735716302834e-07
D,1280,"(1279, 1280]",2.643225797143643e-07
D,1281,"(1280, 1281]",5.178127884073889e-07
D,1282,"(1281, 1282]",3.483938446334983e-07
D,1283,"(1282, 1283]",1.0442365129912488e-06
D,1284,"(1283, 1284]",4.335495425592461e-05
D,1285,"(1284, 1285]",5.425421598855312e-07
D,1286,"(1285, 1286]",1.929407729776333e-06
D,1287,"(1286, 1287]",2.932758617162428e-06
D,1288,"(1287, 1288]",3.631116173891379e-07
D,1289,"(1288, 1289]",1.1194276603975068e-06
D,1290,"(1289, 1290]",6.154222256672439e-07
D,1291,"(1290, 1291]",2.490034671985933e-05
D,1292,"(1291, 1292]",2.0063137658286244e-06
D,1293,"(1292, 1293]",1.7161872775215829e-06
D,1294,"(1293, 1294]",3.521411721992674e-06
D,1295,"(1294, 1295]",7.154207255388424e-07
D,1296,"(1295, 1296]",9.072523030305432e-09
D,1297,"(1296, 1297]",1.2537301831787948e-06
D,1298,"(1297, 1298]",7.626870640123044e-08
D,1299,"(1298, 1299]",6.527089446870911e-07
D,1300,"(1299, 1300]",1.5765704165252992e-06
D,1301,"(1300, 1301]",4.73960349494942e-07
D,1302,"(1301, 1302]",2.154943391287883e-08
D,1303,"(1302, 1303]",1.9756201933408302e-07
D,1304,"(1303, 1304]",0.0
D,1305,"(1304, 1305]",6.805268959090445e-09
D,1306,"(1305, 1306]",5.444210570670561e-07
D,1307,"(1306, 1307]",1.282355675299453e-06
D,1308,"(1307, 1308]",1.4059925612094615e-06
D,1309,"(1308, 1309]",1.6905359547116147e-08
D,1310,"(1309, 1310]",2.8340675890187352e-09
D,1311,"(1310, 1311]",5.170062541484672e-07
D,1312,"(1311, 1312]",3.2220462702102947e-06
D,1313,"(1312, 1313]",2.2091889298346967e-06
D,1314,"(1313, 1314]",0.0
D,1315,"(1314, 1315]",0.0
D,1316,"(1315, 1316]",3.556888749798208e-06
D,1317,"(1316, 1317]",8.881299338638449e-07
D,1318,"(1317, 1318]",1.1377595549489104e-06
D,1319,"(1318, 1319]",1.1468108595009074e-06
D,1320,"(1319, 1320]",3.631116173891379e-07
D,1321,"(1320, 1321]",6.104988994351088e-07
D,1322,"(1321, 1322]",1.315468341703372e-06
D,1323,"(1322, 1323]",8.736605274503968e-07
D,1324,"(1323, 1324]",5.907683840142702e-07
D,1325,"(1324, 1325]",3.446511877218683e-06
D,1326,"(1325, 1326]",5.251173658364492e-07
D,1327,"(1326, 1327]",1.1336270356074941e-09
D,1328,"(1327, 1328]",0.0
D,1329,"(1328, 1329]",0.0
D,1330,"(1329, 1330]",8.458982345854172e-07
D,1331,"(1330, 1331]",6.676999024764819e-08
D,1332,"(1331, 1332]",1.1823211509426508e-06
D,1333,"(1332, 1333]",4.130907591624907e-07
D,1334,"(1333, 1334]",5.011963734022283e-06
D,1335,"(1334, 1335]",2.8340675890187355e-08
D,1336,"(1335, 1336]",1.870484608752365e-08
D,1337,"(1336, 1337]",1.0314874814752194e-06
D,1338,"(1337, 1338]",7.180827737164259e-07
D,1339,"(1338, 1339]",4.835587401844792e-07
D,1340,"(1339, 1340]",1.1906590619324167e-08
D,1341,"(1340, 1341]",3.9676946246262295e-09
D,1342,"(1341, 1342]",2.4892973161607943e-07
D,1343,"(1342, 1343]",3.5402768916506886e-07
D,1344,"(1343, 1344]",3.258548965256747e-06
D,1345,"(1344, 1345]",1.860304720641751e-05
D,1346,"(1345, 1346]",0.00012493461364348566
D,1347,"(1346, 1347]",6.805268959090445e-09
D,1348,"(1347, 1348]",3.5402768916506886e-07
D,1349,"(1348, 1349]",1.0278519095670097e-05
D,1350,"(1349, 1350]",4.914426881081727e-06
D,1351,"(1350, 1351]",4.651262092633047e-06
D,1352,"(1351, 1352]",2.6563092957885146e-06
D,1353,"(1352, 1353]",1.931198852074776e-06
D,1354,"(1353, 1354]",2.6192634115606633e-07
D,1355,"(1354, 1355]",6.110425009495882e-07
D,1356,"(1355, 1356]",5.376157881079656e-07
D,1357,"(1356, 1357]",7.842620757579414e-07
D,1358,"(1357, 1358]",4.765311446372551e-08
D,1359,"(1358, 1359]",0.0
D,1360,"(1359, 1360]",0.0
D,1361,"(1360, 1361]",6.986168222775014e-07
D,1362,"(1361, 1362]",6.963117413918142e-07
D,1363,"(1362, 1363]",1.7156894346084018e-07
D,1364,"(1363, 1364]",6.805268959090445e-09
D,1365,"(1364, 1365]",0.0
D,1366,"(1365, 1366]",5.314968374926128e-07
D,1367,"(1366, 1367]",1.4774926010108124e-05
D,1368,"(1367, 1368]",1.2101639145586068e-06
D,1369,"(1368, 1369]",3.402634479545223e-08
D,1370,"(1369, 1370]",2.0007934106161783e-06
D,1371,"(1370, 1371]",1.1130340161716295e-05
D,1372,"(1371, 1372]",9.555801468573377e-07
D,1373,"(1372, 1373]",1.1478760013025406e-06
D,1374,"(1373, 1374]",3.81646297011984e-06
D,1375,"(1374, 1375]",5.075298187467922e-06
D,1376,"(1375, 1376]",1.436136317348831e-06
D,1377,"(1376, 1377]",4.944930441541868e-07
D,1378,"(1377, 1378]",5.668135178037471e-10
D,1379,"(1378, 1379]",1.0357745641321845e-06
D,1380,"(1379, 1380]",0.0
D,1381,"(1380, 1381]",6.108103809163441e-07
D,1382,"(1381, 1382]",3.0310201781563877e-06
D,1383,"(1382, 1383]",5.134775194736861e-07
D,1384,"(1383, 1384]",8.369677770364464e-07
D,1385,"(1384, 1385]",4.404328035939715e-07
D,1386,"(1385, 1386]",1.4556205834726839e-06
D,1387,"(1386, 1387]",2.2143386688271834e-06
D,1388,"(1387, 1388]",4.1704232639509725e-07
D,1389,"(1388, 1389]",0.0
D,1390,"(1389, 1390]",3.4856668566045875e-06
D,1391,"(1390, 1391]",6.172699490002304e-07
D,1392,"(1391, 1392]",9.6358298026637e-09
D,1393,"(1392, 1393]",1.5839122342860364e-06
D,1394,"(1393, 1394]",0.0
D,1395,"(1394, 1395]",1.1336270356074941e-09
D,1396,"(1395, 1396]",6.613809002779392e-08
D,1397,"(1396, 1397]",3.171130691096869e-07
D,1398,"(1397, 1398]",1.594039333013121e-08
D,1399,"(1398, 1399]",0.0
D,1400,"(1399, 1400]",1.21897749920383e-07
D,1401,"(1400, 1401]",0.0
D,1402,"(1401, 1402]",1.6507206847934954e-08
D,1403,"(1402, 1403]",1.1088591600598216e-05
D,1404,"(1403, 1404]",2.185961398071445e-06
D,1405,"(1404, 1405]",2.4973502954095136e-05
D,1406,"(1405, 1406]",3.242716864419022e-07
D,1407,"(1406, 1407]",2.0415806877271335e-08
D,1408,"(1407, 1408]",8.736086532459948e-09
D,1409,"(1408, 1409]",0.0
D,1410,"(1409, 1410]",0.0
D,1411,"(1410, 1411]",0.0
D,1412,"(1411, 1412]",0.0
D,1413,"(1412, 1413]",2.104254215197624e-06
D,1414,"(1413, 1414]",7.634781930216627e-06
D,1415,"(1414, 1415]",4.0079217384620354e-08
D,1416,"(1415, 1416]",1.1336270356074941e-09
D,1417,"(1416, 1417]",7.858737400797064e-07
D,1418,"(1417, 1418]",4.0273109035012515e-08
D,1419,"(1418, 1419]",0.0
D,1420,"(1419, 1420]",2.8340675890187352e-09
D,1421,"(1420, 1421]",2.2887684531849168e-07
D,1422,"(1421, 1422]",3.1048668370602575e-06
D,1423,"(1422, 1423]",9.986926115192615e-07
D,1424,"(1423, 1424]",5.328102191657481e-07
D,1425,"(1424, 1425]",1.3084230161236836e-06
D,1426,"(1425, 1426]",1.7004405534112413e-09
D,1427,"(1426, 1427]",1.0474985012382383e-06
D,1428,"(1427, 1428]",8.01997926861429e-07
D,1429,"(1428, 1429]",0.0
D,1430,"(1429, 1430]",6.071751737722746e-07
D,1431,"(1430, 1431]",1.1336270356074941e-09
D,1432,"(1431, 1432]",4.644548850587322e-07
D,1433,"(1432, 1433]",0.0
D,1434,"(1433, 1434]",5.170581104737686e-07
D,1435,"(1434, 1435]",5.591028100393634e-07
D,1436,"(1435, 1436]",1.9595942296852206e-08
D,1437,"(1436, 1437]",1.1336270356074941e-09
D,1438,"(1437, 1438]",2.005885119649502e-05
D,1439,"(1438, 1439]",3.45790304127613e-06
D,1440,"(1439, 1440]",5.86325397977631e-07
D,1441,"(1440, 1441]",2.6640510958287403e-07
D,1442,"(1441, 1442]",1.4189385767130955e-08
D,1443,"(1442, 1443]",6.1247420631814e-08
D,1444,"(1443, 1444]",1.531097847159213e-08
D,1445,"(1444, 1445]",2.7256694903679575e-06
D,1446,"(1445, 1446]",1.8522049608515265e-06
D,1447,"(1446, 1447]",5.333413407579224e-07
D,1448,"(1447, 1448]",4.015676575121623e-07
D,1449,"(1448, 1449]",9.331790537425086e-07
D,1450,"(1449, 1450]",1.0962243616513052e-06
